canon_id,Link Score,union_name,union_city,union_state
542567,0.99840915,afscme council 31-1831,springfield,il
544252,0.9989462,afscme council 31-2338,springfield,il
542220,1.0,afscme council 31-2481,springfield,il
23065,4.2348283e-06,afscme council 31-2515,springfield,il
543716,0.99956745,afscme council 31-3212,springfield,il
540911,0.9999743,afscme council 31-3237,springfield,il
544755,0.9999941,afscme council 31-3273,springfield,il
23065,2.649977e-07,afscme council 31-3348,springfield,il
544934,0.9999901,afscme council 31-3494,springfield,il
541694,0.999983,afscme council 31-3513,springfield,il
543020,1.0,afscme council 31-3534,chicago,il
545266,0.9998586,afscme council 32,watertown,wi
530798,0.9916971,afscme council 32 1155,madison,wi
540935,0.9999994,afscme council 32 1205,madison,wi
21293,1.5125887e-10,afscme council 32 1281,madison,wi
509282,0.99857074,afscme council 32 1558,madison,wi
516570,0.9978262,afscme council 32 1954,watertown,wi
517567,0.99974984,afscme council 32 3382,watertown,wi
541407,0.8249594,afscme council 32 366,watertown,wi
540978,0.9945365,afscme council 32-1146,chippewa falls,wi
537307,0.0028409942,afscme council 32-727-b,chippewa falls,wi
508915,0.9999846,afscme council 4 1303-362,new britain,ct
508915,0.99998254,afscme council 4 1303-459,new britain,ct
509685,0.99994886,afscme council 40-,eau claire,wi
509685,0.99917597,afscme council 40-,poplar,wi
537307,0.040892348,afscme council 40-727-d,menomonie,wi
543153,0.99975735,afscme council 5,duluth,mn
543153,0.99999577,afscme council 5,south st paul,mn
537373,1.0,afscme council 5 -3558,duluth,mn
,,afscme council 5 1337,south saint paul,mn
,,afscme council 5 1681,duluth,mn
516094,0.9966807,afscme council 5 1949,duluth,mn
516094,0.9998605,afscme council 5 1949,south st. paul,mn
516095,0.9999812,afscme council 5 2385,south st. paul,mn
530864,0.9999987,afscme council 5 3481,south st paul,mn
530864,0.9999988,afscme council 5 3481,south st. paul,mn
543330,0.9996245,afscme council 5 3532,south st. paul,mn
537373,1.0,afscme council 5 3558,duluth,mn
537373,0.99999523,afscme council 5 3558,south saint paul,mn
540621,1.0,afscme council 5 3931,south saint paul,mn
88498,1.3650497e-11,afscme council 5 66,duluth,mn
517772,0.9999752,afscme council 5 722,south saint paul,mn
,,afscme council 5 afl-cio-1337,south st.paul,mn
,,afscme council 5 afl-cio-1949,duluth,mn
537373,1.0,afscme council 5 local 3558,duluth,mn
543153,0.99975735,afscme council 5-,duluth,mn
544152,0.99981403,afscme council 5-1164,south st. paul,mn
516094,0.9966807,afscme council 5-1949,duluth,mn
,,afscme council 5-2032,duluth,mn
545477,1.0,afscme council 5-2512,duluth,mn
546429,0.9999997,afscme council 5-3318,south st. paul,mn
530864,0.9999988,afscme council 5-3481,south st. paul,mn
,,afscme council 5-3481,,
543330,0.9996245,afscme council 5-3532,south st. paul,mn
537373,1.0,afscme council 5-3558,duluth,mn
517773,0.98965293,afscme council 5-636,south st. paul,mn
517772,0.99995697,afscme council 5-722,south st. paul,mn
540140,1.0476325e-09,afscme council 57 2703,merced,ca
540140,1.0476325e-09,afscme council 57 local 2703,merced,ca
540140,1.0476325e-09,afscme council 57-2703,merced,ca
54164,0.26445407,afscme council 65 105,goodview,mn
59814,0.99946344,afscme council 65 105,nashwauk,mn
54164,0.18368669,afscme council 65 105,saint paul,mn
54164,0.35363606,afscme council 65 105,st. cloud,mn
72332,1.5627492e-10,afscme council 65 105 #32,fridley,mn
72332,1.5627492e-10,afscme council 65 105 #82,fridley,mn
72332,2.9584712e-07,afscme council 65 105-107,nashwauk,mn
72332,7.610518e-07,afscme council 65 105-111,saint paul,mn
72332,1.5948781e-07,afscme council 65 105-26,st. cloud,mn
33867,4.44503e-06,afscme council 65 105-32,saint paul,mn
59632,0.9910615,afscme council 65 1119,nashwauk,mn
517152,0.991219,afscme council 65 1149,st coud,mn
72332,1.3378438e-07,afscme council 65 147-6,st. cloud,mn
545297,0.99289715,afscme council 65 1647,nashwauk,mn
545297,0.9747478,afscme council 65 1647-8,saint paul,mn
545297,0.7551223,afscme council 65 1647-8,st. cloud,mn
545062,1.0,afscme council 65 1851,bemidji,mn
59814,0.00011495158,afscme council 65 1856,st. cloud,mn
72332,5.285082e-08,afscme council 65 1898,st. cloud,mn
72332,1.1043285e-07,afscme council 65 2780,virginia,mn
544593,0.9997646,afscme council 65 2815,saint cloud,mn
544593,0.99881774,afscme council 65 2815,virginia,mn
72332,1.8516383e-08,afscme council 65 3296,st. cloud,mn
72332,6.925315e-08,afscme council 65 3454,nashwauk,mn
72332,1.1343733e-08,afscme council 65 3594,virginia,mn
59899,0.99949807,afscme council 65 395,virginia,mn
72332,8.503262e-08,afscme council 65 510-47,nashwauk,mn
59976,0.9999999,afscme council 65 730,virginia,mn
59976,0.99999845,afscme council 65 730-2,virginia,mn
545062,0.99999934,afscme council 65 afl-cio-1851,bemidji,mn
,,afscme council 65 afl-cio-3454,,
54164,0.11293325,afscme council 65 local 105,bemidji,mn
506943,7.927389e-08,afscme council 65 local 105-53,st. cloud,mn
59899,0.9998841,afscme council 65 local 395,saint cloud,mn
72332,2.0679263e-09,afscme council 65 mlpna afl-cio-105,luverne,mn
54164,0.6491781,afscme council 65-105,bellechester,mn
54164,0.23830651,afscme council 65-105,duluth,mn
54164,0.26445407,afscme council 65-105,goodview,mn
59814,0.99946344,afscme council 65-105,nashwauk,mn
54164,0.7091367,afscme council 65-105,north branch,mn
54164,0.4875891,afscme council 65-105,ortonville,mn
54164,0.10623147,afscme council 65-105,st. peter,mn
54164,0.26445407,afscme council 65-105,virginia,mn
72332,1.6754766e-08,afscme council 65-105 lpn,nashwauk,mn
54164,9.938511e-06,afscme council 65-105 mlpna,duluth,mn
59632,0.9910615,afscme council 65-1119,nashwauk,mn
517152,0.95847785,afscme council 65-1149,ortonville,mn
59814,0.00087269297,afscme council 65-147,owatonna,mn
545297,0.9993112,afscme council 65-1647,isanti,mn
72332,1.2180189e-08,afscme council 65-1898,fridley,mn
72332,1.1043285e-07,afscme council 65-2780,virginia,mn
544593,0.99881774,afscme council 65-2815,virginia,mn
59814,0.9990251,afscme council 65-455,nashwauk,mn
59814,0.99998134,afscme council 65-65,bellechester,mn
59814,1.0,afscme council 65-n/a,nashwauk,mn
514009,0.99946034,afscme council 66-3124,north chili,ny
22605,1.2556521e-08,afscme council 73 (rider university clerical employees)-3043,hamilton,nj
528285,0.9997124,afscme council 75,portland,or
528285,6.53343e-05,afscme council 75 3336,portland,or
542068,0.9998646,afscme council 75 local 88-1,portland,or
,,afscme council 75-1790-2,portland,or
,,afscme council 75-4003,,
512927,0.84866065,afscme council 8,the plains,oh
71061,0.9996766,afscme council 83,duncansville,pa
545806,0.98296094,afscme council 86 local 2820,new columbia,pa
545806,0.98296094,afscme council 86-2820,new columbia,pa
71065,0.9998975,afscme council 87,dunmore,pa
71066,0.9999335,afscme council 88,plymouth meeting,pa
544247,0.99999994,afscme council 93  2458-00,augusta,me
540497,0.99998105,afscme council 93 851,new bedford,ma
517772,0.16020644,afscme counicl 5 722,south saint paul,mn
,,afscme counsel 962 2629,louisville,ky
61014,0.9999999,afscme dc 1707-,new york,ny
59403,0.999993,afscme dc 37 local,new york,ny
543805,0.99989724,afscme dc 37 local 154,new york,ny
59038,0.9999991,afscme dc 37-1306,new york,ny
59440,0.9999998,afscme dc 37-1559,new york,ny
545770,0.97209895,afscme dc 86 2434,new columbia,pa
545895,0.98203516,afscme dc 86 2967,new columbia,pa
545798,0.9997308,afscme dc 86 3893,new columbia,pa
540853,0.8383386,afscme dc89 local 2631,harrisburg,pa
71062,0.9988237,afscme district 84,greentree,pa
543473,0.5723058,afscme district 89 council 13 1721,harrisburg,pa
543473,0.5723058,afscme district 89 council 13 local 1721,harrisburg,pa
545721,0.9991402,afscme district 89 council 13-1469,harrisburg,pa
92026,0.00017189173,"afscme district 89, council 13-2732",harrisburg,pa
12261,0.9150866,afscme district council 1707 afl-cio local 95,new york,ny
61014,0.9998703,afscme district council 1707 local 107,new york,ny
61014,0.99935037,afscme district council 1707 local 215,new york,ny
61014,0.99935037,afscme district council 1707 local 253,new york,ny
61014,0.99935037,afscme district council 1707-215,new york,ny
61014,0.99935037,afscme district council 1707-253,new york,ny
61014,0.99999994,afscme district council 1707-n/a,new york,ny
,,afscme district council 1707-n/a,,
542906,1.0,afscme district council 31 local 3863,springfield,il
46941,0.9999446,afscme district council 32 local 777,milwaukee,wi
544675,0.99997205,afscme district council 33 local 159,philadelphia,pa
544675,0.99997205,afscme district council 33-159,philadelphia,pa
543163,0.9751457,afscme district council 36,los angeles,ca
59403,0.9999986,afscme district council 37,new york,ny
538156,0.004428167,afscme district council 37 107,new york,ny
44422,0.029894195,afscme district council 37 215,new york,ny
516238,0.9999945,afscme district council 37 389,new york,ny
514329,0.9999999,afscme district council 47,philadelphia,pa
533825,0.99999774,afscme district council 47 1739,philadelphia,pa
67991,0.12847795,afscme district council 47 54,philadelphia,pa
512836,0.9999858,afscme district council 47 590,philadelphia,pa
533825,0.99999774,afscme district council 47 local 1739,philadelphia,pa
533825,0.99999774,afscme district council 47-1739,philadelphia,pa
514483,0.9899426,afscme district council 83 0691,duncansville,pa
513804,0.50463545,afscme district council 83 0816,duncansville,pa
9867,0.0010416649,afscme district council 83 0951,duncansville,pa
521688,0.99968684,afscme district council 83 2309,duncansville,pa
9867,0.00013119362,afscme district council 83 2952b,duncansville,pa
543596,0.99258053,afscme district council 83 3157,duncansville,pa
514483,0.9899426,afscme district council 83 local 0691,duncansville,pa
521688,0.99968684,afscme district council 83 local 2309,duncansville,pa
9867,0.00013119362,afscme district council 83 local 2952b,duncansville,pa
9867,2.5139248e-05,afscme district council 83 local 3165d,duncansville,pa
513804,0.50463545,afscme district council 83-0816,duncansville,pa
9867,0.00013119362,afscme district council 83-2952b,duncansville,pa
543596,0.99258053,afscme district council 83-3157,duncansville,pa
9867,0.0010416649,afscme district council 83-951,duncansville,pa
542842,0.9453414,afscme district council 84 1807,pittsburgh,pa
542842,0.97137654,afscme district council 84 2340,pittsburgh,pa
542842,0.9984776,afscme district council 84-135,pittsburgh,pa
545769,0.6754593,afscme district council 85 local 2069,franklin,pa
71063,0.99225765,afscme district council 85 n/a,franklin,pa
545769,0.6754593,afscme district council 85-2069,franklin,pa
545775,0.9939875,afscme district council 85-2764,franklin,pa
545785,0.8882392,afscme district council 85-3603,franklin,pa
71064,0.9851025,afscme district council 86,new columbia,pa
545792,0.99967444,afscme district council 86 local 2933,new columbia,pa
545770,0.99334157,afscme district council 86-2434,new columbia,pa
545792,0.99967444,afscme district council 86-2933,new columbia,pa
545895,0.9956714,afscme district council 86-2967,new columbia,pa
545798,0.999923,afscme district council 86-3893,new columbia,pa
71065,0.9938324,afscme district council 87,dunmore,pa
545885,0.89927024,afscme district council 87 0942,dunmore,pa
545880,0.93850875,afscme district council 87 1398,dunmore,pa
518067,7.425989e-07,afscme district council 87 1841,dunmore,pa
545938,0.99123114,afscme district council 87 2330,dunmore,pa
518067,3.5228646e-07,afscme district council 87 3954,dunmore,pa
545885,0.89927024,afscme district council 87 942,dunmore,pa
518067,0.00078345236,afscme district council 87 afl-cio-n/a,dunmore,pa
545938,0.99123114,afscme district council 87-2330,dunmore,pa
43080,0.99689156,afscme district council 88-,plymouth meeting,pa
542842,0.99999684,afscme district-84,pittsburgh,pa
544326,0.9931182,afscme florida council 79 1781/1328,jacksonville,fl
544326,0.9931182,afscme florida council 79 local 1781/1328,jacksonville,fl
544326,0.9931182,afscme florida council 79-1781/1328,jacksonville,fl
507222,0.9999645,afscme local 107 dc 1707,new york,ny
530798,1.0,afscme local 1155,poplar,wi
,,afscme local 1199j nuhhce,newark,nj
23065,7.1617785e-07,afscme local 1232 council 31,springfield,il
3706,0.52998924,afscme local 1244 council 31,springfield,il
23873,0.7563783,afscme local 135,pittsburgh,pa
545921,1.0,afscme local 1460,franklin,pa
59566,0.9996516,afscme local 1501  dc 37,new york,ny
59165,1.0,afscme local 1502 dc 37,brooklyn,ny
66633,1.0,afscme local 1640,detroit,mi
66633,1.0,afscme local 1640,lansing,mi
543489,1.0,afscme local 1732,franklin,pa
533825,1.0,afscme local 1739,philadelphia,pa
67170,1.0,afscme local 1807,pittsburgh,pa
542567,0.99998844,afscme local 1831 council 31,springfield,il
69861,0.99999917,afscme local 1855-10,lansing,mi
545769,1.0,afscme local 2069,franklin,pa
507188,0.9999977,afscme local 215 dc 1707,new york,ny
541675,1.0,afscme local 217,cincinnati,oh
544793,0.9999997,afscme local 2217 council 31,springfield,il
545789,1.0,afscme local 2326,franklin,pa
,,afscme local 2340,pittsburgh,pa
545804,1.0,afscme local 2342,springfield,il
544053,1.0,afscme local 2445,harrisburg,pa
545771,1.0,afscme local 2446,franklin,pa
,,afscme local 2625,franklin,pa
513560,1.0,afscme local 2665,franklin,pa
545775,1.0,afscme local 2764,franklin,pa
543568,1.0,afscme local 2893,franklin,pa
545793,1.0,afscme local 2902,franklin,pa
545768,1.0,afscme local 2917,franklin,pa
544531,1.0,afscme local 3001,washington,dc
543308,0.9999982,afscme local 3017 council 31,springfield,il
514009,0.9999999,afscme local 3124 - service & maintenance unit 3124,north chili,ny
514009,0.99999994,afscme local 3124 - technical unit 3124,north chili,ny
545266,1.0,afscme local 32,madison,wi
543716,0.9999968,afscme local 3212 council 31,springfield,il
540911,0.99999976,afscme local 3237 council 31,springfield,il
530181,0.99999857,afscme local 3538 council 31,springfield,il
545785,1.0,afscme local 3603,franklin,pa
529133,1.0,afscme local 3668 3668,portland,or
59455,1.0,afscme local 374  dc 37,new york,ny
541804,0.9985289,afscme local 486 council 31,springfield,il
543687,1.0,afscme local 542,detroit,mi
511506,0.39031935,afscme local 9953 council 31,springfield,il
16971,8.097216e-09,afscme local 9961 council 32,springfield,il
61014,0.9999999,afscme local dc 1707,new york,ny
516183,0.996741,afscme michigan council 25 afl-cio-n/a,detroit,mi
516183,0.8108787,afscme michigan council 25 local 140-11,detroit,mi
20822,1.66656e-05,afscme minnesota council 65 (lpn's)-105,bemidji,mn
20822,0.027511073,afscme minnesota council 65 105,saint peter,mn
63189,0.061033804,afscme minnesota council 65 afl-cio-n/a,st. peter,mn
87786,0.9719133,afscme minnesota-5,south st. paul,mn
509024,8.647499e-13,afscme mn council 5-1337,south st. paul,mn
530864,0.99887216,afscme mn council 5-3481,south st. paul,mn
543330,0.72744703,afscme mn council 5-3532,south st. paul,mn
,,afscme mn council 5-3532,,
517773,0.056323778,afscme mn council 5-636,south st. paul,mn
72332,4.6727813e-08,afscme mn council 65 1204,saint peter,mn
72332,8.46795e-08,afscme mn council 65-102,nashwauk,mn
72332,1.0549509e-07,afscme mn council 65-105,nashwauk,mn
72332,4.4176516e-09,afscme mn council 65-1856,st. peter,mn
517003,0.633757,afscme new jersey 63 3043,hamilton,nj
512363,0.99917454,afscme nj 956,hamilton,nj
546540,1.6530492e-11,afscme nuhhce afc-cio-1199j,philadelphia,pa
546540,6.936171e-08,afscme nuhhce afl-cio district 1199c,philadelphia,pa
546540,6.407256e-08,afscme nuhhce afl-cio district 1199j,philadelphia,pa
546540,1.1384638e-08,afscme nuhhce afl-cio local 1199c,philadelphia,pa
546540,1.1384638e-08,afscme nuhhce afl-cio-1199c,philadelphia,pa
546458,6.711957e-15,afscme nuhhce afl-cio-1199j,newark,nj
540865,0.2689249,afscme ohio council 8,toledo,oh
65708,3.9357623e-05,afscme ohio council 8 1770-a,wortington,oh
59331,0.99981016,afscme ohio council 8 282,cincinnati,oh
81570,0.00073351065,afscme ohio council 8 3618,akron,oh
25640,1.6344147e-05,afscme ohio council 8 3640,toledo,oh
506942,0.994283,afscme ohio council 8 684,akron,oh
82242,0.0052339975,"afscme ohio council 8, afl-cio 1252",the plains,oh
65708,4.048641e-06,"afscme ohio council 8, afl-cio 3050",the plains,oh
65708,7.0924207e-06,"afscme ohio council 8, afl-cio 3313",the plains,oh
529161,4.5718143e-06,"afscme ohio council 8, afl-cio 3630",akron,oh
65708,2.6132109e-06,"afscme ohio council 8, afl-cio 771a",the plains,oh
543862,0.012098778,"afscme ohio council 8, afl-cio, trinity medical center east 2934",youngstown,oh
504898,0.9999938,"afscme ohio council 8, afl-cio-2028",youngstown,oh
541268,0.9922161,"afscme ohio council 8, afl-cio-2288",youngstown,oh
529161,2.164508e-06,"afscme ohio council 8, afl-cio-3313",plains,oh
529161,4.5718143e-06,"afscme ohio council 8, afl-cio-3630",akron,oh
540865,9.701248e-07,"afscme ohio council 8, afl-cio-771a",plains,oh
65708,3.935935e-07,"afscme ohio council 8, park center nursing & rehabilitation 2028",youngstown,oh
25640,2.3265195e-05,afscme ohio council 8-1770-a,toledo,oh
545866,1.2597439e-16,"afscme, afl-cio-1627  ri council 94",north providence,ri
72332,8.3607185e-05,"afscme, afl-cio-65",st. cloud,mn
544303,0.99970794,"afscme, council 31 1268",springfield,il
23065,4.2348283e-06,"afscme, council 31 2515",springfield,il
543260,0.9989363,"afscme, council 61 3420",des moines,ia
543260,1.0,"afscme, council 61-3420",davenport,ia
529119,0.9995508,"afscme, council 67 3374",baltimore,md
